row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
1102,b9e6091,b,a972798,8329.0,693.0,19.344,752.0,56042.0,106406.0,24.661,0.9694043464467004,0.0055024587563451775,0.0126308692893401,0.0015962087563451775,0.0009815196700507613,0.0,0.008595732868020303,0.0012888642131979693,5.91,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.492,0.061,0.176,0.082,0.287,0.191,0.125,0.06,,0.312,13.883792589938906,,21.65,263,8419.0,8429.0,0.501,0.221,0.179,0.1121121121121121,0.4404404404404404,0.26326326326326327,0.18418418418418417,10.414172851,9.2171414891
1103,d99ff75,a,dc52510,25512.0,2825.0,26.819,592.0,37652.0,116876.0,30.783,0.7561924420450936,0.19806883137503967,0.035546999047316605,0.0004961892664337884,0.003999285487456335,0.00019847570657351537,0.0054977770720863765,0.0,17.909,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.409,0.062,0.267,0.09,0.303,,0.117,0.09,,0.25,13.375755993544374,,22.87,283,3630.0,1959.0,0.503,0.217,0.203,0.195,0.377,0.292,0.136,10.250368189,10.996563574000001
1104,99afd61,a,f723d72,6407.0,578.0,18.562,476.0,43357.0,70646.0,26.044,0.9667577003491292,0.004661724838190131,0.009833638446225104,0.003121154827286096,0.000600222082170403,0.0,0.01502555945699909,0.0,8.094,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.451,0.04,0.159,0.055,0.324,0.197,0.114,0.08,,0.261,9.361214371276015,,28.1,297,6400.0,1580.0,0.518,0.241,0.224,0.10447761194029852,0.4358208955223881,0.3223880597014926,0.13731343283582093,12.051964314000001,12.365002347999999
1105,960a203,a,f93b51e,16566.0,1789.0,27.752,607.0,41060.0,103757.0,29.946,0.9483907159385737,0.005158924940146453,0.021006340969877888,0.0062407965780800784,0.000500866499043345,0.001101906297895359,0.017600448776383143,0.0,12.803,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.501,0.061,0.235,0.104,0.345,0.258,0.114,0.07,0.19,0.304,8.702236746846706,,19.1,313,8269.0,4169.0,0.504,0.238,0.188,0.1492537313432836,0.4328358208955224,0.2865671641791045,0.13134328358208958,11.528776432999999,12.317587452
1106,aae045b,b,930f257,3624.0,499.0,19.769,479.0,36372.0,80828.0,19.995,0.8634736079819764,0.01921065336337303,0.0887109752172514,0.0,0.0,0.0,0.028604763437399424,0.0,8.758,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.457,0.042,0.293,0.156,0.271,,0.118,0.101,,0.28,9.695057627790485,,37.31,304,3680.0,929.0,0.521,0.209,0.253,0.11641791044776122,0.318407960199005,0.3064676616915423,0.2587064676616916,10.263522885,11.095700416
1107,0f43dd9,a,a972798,199378.0,22971.0,30.564,719.0,47913.0,123663.0,28.447,0.759618553098008,0.05615857007339358,0.14894403115482552,0.001098407309401368,0.010744420590144292,0.00019971041989115784,0.020450346996854562,0.002785960357481652,12.562,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.516,0.039,0.261,0.13,0.296,0.199,0.093,0.069,0.102,0.266,13.069136823911764,2.8,12.87,267,2990.0,2119.0,0.505,0.278,0.13,0.19176706827309237,0.36947791164658633,0.2580321285140562,0.18072289156626506,15.292929243,7.997174562200001
1108,4063df3,b,92a2585,1250.0,175.0,23.037,623.0,41214.0,89216.0,20.179,0.9192890820466303,0.0,0.03750959420260962,0.0,0.0023923206507112165,0.0,0.04080900310004884,0.0,11.17,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.618,0.025,0.198,0.102,0.277,0.144,0.081,,0.211,0.309,13.088888357767454,,,139,,,0.488,0.227,0.214,0.0647410358565737,0.33366533864541836,0.3356573705179283,0.2659362549800797,6.831119544600001,7.590132827300001
1109,a0eea59,a,f93b51e,53471.0,4281.0,22.514,803.0,53718.0,145574.0,31.728,0.9351913160376412,0.018940989987760587,0.02159955055277995,0.002598366740905716,0.004845602841148497,0.00040129216075763955,0.0164228816790064,0.0,11.713,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.493,0.052,0.19,0.078,0.352,0.342,0.13,0.07,0.179,0.267,11.310887248828333,2.3,19.11,309,6729.0,8890.0,0.499,0.266,0.12,0.136,0.431,0.284,0.149,13.419369050999999,8.3343277006
1110,c3b2dbb,b,f723d72,14066.0,1536.0,26.026,584.0,55226.0,103145.0,21.28,0.9353510480477146,0.005177163963709392,0.04223475865131346,0.0011000211930688572,0.008416675917609421,0.00010091937551090433,0.007619412851073277,0.0,4.663,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.585,0.033,0.14,0.051,0.307,,0.096,0.06,0.128,0.276,12.01645651818475,,16.79,229,1609.0,2029.0,0.499,0.232,0.206,0.07939698492462313,0.37788944723618095,0.35577889447236183,0.1869346733668342,11.81284469,13.022593845
1111,2e56947,a,7c920dc,70504.0,9799.0,29.36,546.0,36923.0,95297.0,30.159,0.9461802583750366,0.007300152044546032,0.011156646159113109,0.015355492231631308,0.004913757514122019,0.0,0.015093693675551039,0.0,12.794,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.461,0.06,0.176,0.059,0.33,0.239,0.144,0.07,0.138,0.303,10.400709278839782,,13.67,249,2250.0,1139.0,0.509,0.192,0.207,0.1342685370741483,0.3897795591182364,0.30561122244488975,0.17034068136272545,8.8974407199,12.224938875
1112,ff4a6bf,a,d725a95,40537.0,6406.0,32.34,628.0,38014.0,170609.0,34.061,0.8113864874790325,0.022074222588361406,0.05282329703923534,0.08315550217863842,0.008575597264543279,0.0005955275878155055,0.0190271064307054,0.002362259431668172,14.973,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.443,0.061,0.301,0.12,0.32,0.223,0.133,0.07,0.155,0.266,13.208280868679289,,9.13,227,2270.0,1120.0,0.506,0.175,0.169,0.11788211788211789,0.27772227772227775,0.3096903096903097,0.2947052947052947,9.6948197104,8.5042278161
1113,82f92b1,b,9759812,15377.0,1345.0,22.518,527.0,33624.0,74165.0,37.087,0.9801272736383223,0.009009370145813498,0.007636418299343588,0.0,0.0007015082427218519,0.0,0.002525429673798667,0.0,17.261,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.342,0.103,0.189,0.076,0.29,0.317,0.118,0.08,,0.296,13.039945052940062,,18.65,311,16110.0,3139.0,0.499,0.205,0.175,0.24700000000000003,0.35800000000000004,0.28500000000000003,0.11000000000000001,9.3673768092,13.400552935
1114,ec03855,b,9759812,244874.0,49027.0,56.946,970.0,44480.0,192430.0,33.886,0.4421600740733366,0.4098724624406368,0.07247040551169343,0.003962525263587579,0.033412650212562595,0.0018020529465059088,0.033004450373851316,0.003315379177825788,16.076,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.451,0.064,0.218,0.064,0.351,0.264,0.096,0.11,0.192,0.253,11.816439210542194,14.11,5.91,312,1519.0,1160.0,0.482,0.207,0.096,0.12922465208747513,0.2703777335984095,0.3409542743538767,0.2594433399602385,15.270251296,7.9647872563
1115,442750f,a,2af7250,112884.0,12230.0,26.969,700.0,50632.0,122754.0,29.145,0.8698053786621895,0.023714197720973208,0.08638246719055805,0.0013908620364207161,0.006705941961314166,0.0,0.011901805140228698,9.934728831576542e-05,9.692,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.513,0.068,0.157,0.034,0.295,0.221,0.099,0.08,0.243,0.228,12.67498484343275,0.5,15.08,303,2070.0,2349.0,0.503,0.225,0.173,0.11788211788211789,0.3756243756243757,0.34565434565434566,0.16083916083916086,10.47317425,11.342205817
1116,642be55,b,f93b51e,7626.0,648.0,22.863,503.0,40641.0,75091.0,25.864,0.9573096497355554,0.02158467218840435,0.008093004690150684,0.0013072547649935137,0.0011875062369025048,0.0,0.010517912383993614,0.0,11.266,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.504,0.058,0.194,0.096,0.32,0.123,0.112,0.05,0.199,0.331,9.66069093064273,,22.38,305,,,0.505,0.224,0.22,0.1437125748502994,0.4930139720558882,0.21457085828343314,0.14870259481037923,13.332461931,12.548199464000001
1117,1ab900d,b,a972798,37683.0,3245.0,26.07,692.0,51355.0,121771.0,21.257,0.9185488908142088,0.03985412343092019,0.0178416715359352,0.0016018214422437588,0.008704237271060424,0.0,0.013147025044830849,0.0003022304608007092,6.83,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.435,0.066,0.176,0.074,0.323,0.246,0.118,0.071,0.105,0.316,13.679794419369742,,12.55,271,3910.0,2520.0,0.467,0.205,0.146,0.1208791208791209,0.42757242757242764,0.29870129870129875,0.15284715284715286,9.555408095599999,9.820836098200001
1118,1d909e3,b,9cfd721,4637.0,642.0,31.77,463.0,34444.0,78020.0,24.606,0.4237580473716933,0.002607248149856601,0.5636369106114999,0.003930927979783799,0.0,0.0,0.006066865887166322,0.0,17.42,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.468,0.071,0.291,0.12,0.267,,0.082,0.079,,0.263,9.620186230251358,,,262,689.0,,0.5,0.24,0.175,0.23570712136409225,0.3099297893681043,0.3109327983951855,0.14343029087261783,10.486073184,10.9229929
1119,95f5cf9,a,dc52510,23781.0,2672.0,22.021,664.0,37049.0,164106.0,31.817,0.9541550997583431,0.0026861856164246767,0.01970202312715943,0.0017175610632901277,0.005102754089193345,0.0002995746040622316,0.01633680174152703,0.0,17.334,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.418,0.063,0.278,0.115,0.279,0.265,0.138,0.091,,0.254,13.412580296692832,,20.13,236,3389.0,1459.0,0.516,0.181,0.246,0.19123505976095617,0.3894422310756972,0.25796812749003983,0.16135458167330677,9.0844688919,12.626578322
1120,3533d4f,a,930f257,7038.0,1093.0,39.456,697.0,41344.0,73023.0,23.92,0.5282463691760192,0.011859200572581689,0.422845611698162,0.0111335328091295,0.009552968776404862,0.0,0.010318399157032516,0.0060439178106702985,15.313,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.565,0.022,0.395,0.186,0.309,,0.091,0.08,,0.262,11.208256211034795,,27.15,398,3519.0,1739.0,0.479,0.318,0.089,0.2540160642570281,0.33333333333333337,0.3012048192771084,0.11144578313253012,19.150883615999998,3.2387523763
1121,cb59b5f,b,56f170e,36251.0,3663.0,26.61,587.0,42016.0,92634.0,29.242,0.9714772029127093,0.0027394776863499484,0.007080341226117696,0.0019035341276475743,0.0021150379196084156,0.0,0.014684406127567001,0.0,14.995,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.442,0.075,0.18,0.072,0.367,0.253,0.109,0.089,0.163,0.329,13.510421059641184,,21.44,311,4030.0,4029.0,0.506,0.252,0.14,0.16733466933867736,0.43587174348697394,0.28757515030060116,0.1092184368737475,11.883723195999998,10.353032854
1122,34d038b,b,930f257,6151.0,566.0,34.794,729.0,63003.0,146808.0,26.448,0.6353459770343688,0.08436983820573543,0.25648271607395173,0.00049752233875301,0.0013035085275328862,0.0,0.0220004378196581,0.0,4.772,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Farm-dependent,0.477,0.025,0.274,0.17,0.318,,0.103,0.061,,0.288,10.540600122184085,,,197,,,0.387,0.206,0.141,0.20340681362725452,0.342685370741483,0.24048096192384769,0.21342685370741482,11.33935908,7.230895645
1123,9faed0b,a,b5e230e,41348.0,4954.0,30.035,612.0,33738.0,89674.0,32.005,0.6591839191141069,0.29652142513240254,0.01706186807896004,0.011765767934520945,0.005697319852351147,0.001013079762477933,0.00875662012518055,0.0,18.809,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.391,0.076,0.287,0.063,0.386,0.263,0.146,0.109,0.138,0.362,10.029921795055316,4.8,23.87,383,4120.0,2970.0,0.497,0.237,0.154,0.278,0.411,0.217,0.094,13.353765324000001,11.018680677
1124,a522ed7,a,9759812,15623.0,1725.0,30.989,1470.0,73528.0,246265.0,25.754,0.3874896180440895,0.11943001811213513,0.3514554751683628,0.002291535328670209,0.09444327699558704,0.0,0.039566509561406144,0.005323566789749132,6.044,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.524,0.042,0.273,0.092,0.307,,0.086,0.07,,0.24,12.675749801830776,,,193,,,0.484,0.274,0.067,0.17817817817817816,0.25925925925925924,0.28228228228228225,0.2802802802802803,7.6091057729,1.5721292919
1125,485cab1,a,3c7c507,952273.0,192459.0,49.96,806.0,43872.0,151696.0,32.311,0.532409593762246,0.25982938617204066,0.14052028174391848,0.004903389166323362,0.03744862996493273,0.00010047928619515088,0.023682967756197063,0.0011052721481466597,17.292,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.503,0.058,0.167,0.047,0.313,0.208,0.101,0.091,0.214,0.234,12.041739612942152,9.2,7.23,272,1450.0,1330.0,0.522,0.247,0.119,0.1354581673306773,0.27988047808764943,0.29482071713147406,0.28984063745019917,14.417566980999998,8.3731426042
1126,f01086b,b,37520b7,45747.0,3962.0,22.907,653.0,41960.0,98290.0,29.646,0.9540155375824001,0.005893909626719057,0.020135031364375257,0.004647312835957836,0.0032212061073269974,0.0,0.011887546996699012,0.0001994554865217955,13.845,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.448,0.069,0.182,0.055,0.303,0.239,0.121,0.06,0.206,0.25,12.680767646232576,,19.6,299,3679.0,2900.0,0.501,0.229,0.169,0.13313313313313313,0.39939939939939945,0.3113113113113113,0.15615615615615616,12.593638040999998,9.6406470524
1127,3359fb7,b,930f257,20041.0,2106.0,27.284,771.0,49629.0,133313.0,27.919,0.7345328471516528,0.03782852133022496,0.1869806922111304,0.0027796042799928273,0.008707434196106562,0.00059776436128878,0.025564389184450156,0.0030087472851535258,9.505,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.444,0.056,0.32,0.169,0.289,,0.101,0.059,,0.278,9.267403559678364,,21.64,266,6769.0,1650.0,0.51,0.244,0.171,0.12361809045226131,0.2613065326633166,0.40603015075376886,0.20904522613065327,12.722457365,11.088834435
1128,c1679af,a,f02e4c4,4492.0,360.0,19.18,503.0,52325.0,73325.0,21.843,0.9638020440014097,0.005840004027588984,0.019463323767809498,0.0016009666213562907,0.002023863464733424,0.0,0.006564970044806928,0.0007048280722952223,6.657,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.554,0.046,0.102,0.072,0.309,,0.103,0.05,,0.259,11.15239226925177,,,274,2249.0,,0.493,0.218,0.231,0.0982948846539619,0.34804413239719156,0.34302908726178544,0.2106318956870612,9.0415913201,16.274864376
1129,9d84327,b,92a2585,2464.0,234.0,19.145,500.0,42903.0,59547.0,20.272,0.9636372760576102,0.006855020826014955,0.020153560495809703,0.0004014653485221057,0.0028102574396547397,0.0,0.006142419832388216,0.0,7.373,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.515,0.032,0.204,0.097,0.332,0.102,0.093,,0.216,0.331,11.624060394821914,,,218,,,0.494,0.228,0.23,0.07661691542288558,0.3980099502487563,0.38208955223880603,0.14328358208955225,11.308562197,11.308562197
1130,5218967,a,930f257,3391.0,296.0,24.917,650.0,46131.0,58145.0,20.862,0.44877799283944925,0.045550730596812854,0.49648491169656916,0.0,0.0,0.0,0.007371155215468395,0.0018152096517003802,15.228,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.491,0.039,0.304,0.189,0.303,,0.108,0.101,,0.278,10.581122295958462,,,341,,3279.0,0.489,0.284,0.138,0.238,0.397,0.264,0.101,16.103969487,5.93304139
1131,3fb106d,a,dc52510,14881.0,1916.0,24.004,486.0,36385.0,71608.0,25.331,0.717804723681699,0.16494710722214967,0.11180317658050451,0.0,0.0,0.0,0.00544499251564682,0.0,16.517,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.421,0.067,0.289,0.092,0.282,0.169,0.126,0.101,,0.3,12.689745769592337,,29.1,403,14999.0,5050.0,0.499,0.27,0.14,0.213,0.404,0.286,0.097,13.501259445999999,9.6725440806
1132,1868055,b,26926ff,5773.0,488.0,24.118,639.0,50155.0,64921.0,21.548,0.7704633435766454,0.01923614159715848,0.05006584986231393,0.012042543001955544,0.000299317555972383,0.0,0.14789280440595445,0.0,9.191,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.537,0.025,0.272,0.138,0.325,0.203,0.129,0.08,,0.368,10.397050734553215,,35.36,305,2239.0,,0.404,0.175,0.194,0.11923847695390781,0.4028056112224449,0.2755511022044088,0.20240480961923848,10.343935867999999,12.757520903
1133,b6c1b7d,b,9cfd721,19793.0,3178.0,41.984,694.0,35546.0,117965.0,34.145,0.5400465704478391,0.021940301503502818,0.4021318023967722,0.011291326254089969,0.005590461087580545,0.0,0.017393660798522594,0.0016058775116927957,19.932,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.416,0.056,0.323,0.097,0.268,0.228,0.07,0.081,0.132,0.285,9.136689724622187,,18.57,279,3580.0,1570.0,0.493,0.272,0.118,0.19940179461615154,0.25224327018943166,0.3160518444666002,0.23230309072781655,15.911099885999999,6.364439954500001
1134,eeeed23,a,a8981de,197903.0,30918.0,43.042,836.0,41721.0,138836.0,32.013,0.6499271393397318,0.23299331691874783,0.05398723682227024,0.00381890357268479,0.030370333149087984,0.00010049746243907341,0.025084166624792726,0.0037184061102457163,17.276,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.427,0.059,0.266,0.079,0.339,0.269,0.129,0.101,0.154,0.291,12.327572306258626,8.4,18.64,368,1410.0,1899.0,0.5,0.244,0.129,0.14400000000000002,0.28900000000000003,0.35500000000000004,0.21200000000000002,14.255716928,9.4454135685
1135,6c99393,a,92a2585,5144.0,514.0,26.52,585.0,45429.0,77339.0,22.095,0.8115090543259557,0.06829979879275654,0.0991851106639839,0.004356136820925553,0.008420523138832996,0.0,0.00822937625754527,0.0,8.668,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.41,0.033,0.169,0.086,0.3,0.189,0.096,0.05,0.219,0.316,8.865173881752332,,32.98,250,5139.0,2570.0,0.419,0.2,0.175,0.12136409227683048,0.40722166499498497,0.324974924774323,0.1464393179538616,8.8794517904,9.2655149117
1136,a602497,a,720fc77,8828.0,740.0,19.842,547.0,35863.0,110382.0,27.423,0.694260485651214,0.17616897451334534,0.12117198474814368,0.0,0.0007023881196066627,0.0,0.007696166967690146,0.0,23.53,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.372,0.045,0.323,0.15,0.359,0.166,0.118,0.08,0.077,0.294,11.785071818392789,,23.89,277,,8799.0,0.403,0.208,0.137,0.24575424575424573,0.3666333666333666,0.2727272727272727,0.11488511488511488,7.2164948454,5.1546391753
1137,3c57375,b,2af7250,4221.0,394.0,17.04,355.0,38837.0,69175.0,29.278,0.9596697970921231,0.007782492408550687,0.017646349065899812,0.0011965330705652865,0.006626178936995999,0.0,0.007078649425865224,0.0,13.953,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.387,0.086,0.164,0.042,0.311,,0.107,0.099,,0.283,14.163927063768163,,43.73,331,1420.0,1419.0,0.501,0.208,0.215,0.16666666666666669,0.344311377245509,0.3722554890219561,0.11676646706586827,8.268367588,16.536735176
1138,bede599,a,37520b7,38294.0,4371.0,29.861,608.0,41993.0,105352.0,29.425,0.7085865467819098,0.06421260978108433,0.01615261435633224,0.1481485165255965,0.008901841039973742,0.00029838573318347733,0.05300325240449169,0.0006962333774281139,12.415,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.44,0.077,0.202,0.066,0.38,0.223,0.119,0.06,0.289,0.25,10.42521044575273,,10.99,262,1540.0,1619.0,0.448,0.194,0.157,0.11044176706827309,0.37751004016064255,0.321285140562249,0.19076305220883535,9.7824519073,9.5201877811
1139,7695351,a,a972798,21037.0,1614.0,17.636,587.0,55247.0,116692.0,23.438,0.9540616133770651,0.005976215868161056,0.026671630078274344,0.002213413284504095,0.0032195102320059566,0.0006036581685011168,0.0072539589914884205,0.0,6.346,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.53,0.041,0.17,0.1,0.302,0.199,0.106,0.07,0.198,0.281,14.06233288558226,,21.13,258,2610.0,4159.0,0.497,0.23,0.173,0.11055276381909548,0.43618090452261304,0.30251256281407035,0.1507537688442211,13.046094596,10.494644362
1140,e83d319,b,8af7339,5881.0,817.0,39.404,423.0,38521.0,124399.0,19.172,0.7576710223677471,0.0007030724265038217,0.020891294958970703,0.19421873587577715,0.0029026847322800634,0.0,0.02361318963872121,0.0,16.61,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.443,0.032,0.307,0.2,0.294,0.152,0.099,,0.206,0.294,11.423653269255968,,,227,6030.0,5789.0,0.511,0.247,0.174,0.07730923694779117,0.34337349397590367,0.34437751004016065,0.23493975903614459,7.1568543921000005,11.928090653
1141,23ccb45,a,930f257,1929.0,143.0,24.01,707.0,59737.0,107432.0,17.597,0.8437446482718326,0.006205486213948241,0.1188713268256319,0.01621888442281927,0.0,0.0015211500297178317,0.01343850423605025,0.0,5.461,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.504,0.027,0.245,0.18,0.275,,0.112,0.08,,0.264,9.733781457488043,,,250,,,0.507,0.222,0.209,0.09300000000000001,0.24300000000000002,0.43500000000000005,0.22900000000000004,8.803728637999999,11.910926981
1142,2784af3,a,a8981de,16514.0,1370.0,17.61,585.0,35992.0,65581.0,27.196,0.637911566325256,0.34827879090681985,0.0077242068448663504,0.0017087184611541345,0.0006994753934549088,0.0,0.0036772420684486632,0.0,16.559,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.384,0.078,0.25,0.098,0.34,0.191,0.15,0.13,0.101,0.364,12.770107720714844,,34.1,364,5470.0,4130.0,0.524,0.237,0.177,0.20320320320320323,0.3443443443443443,0.3123123123123123,0.14014014014014015,11.15933044,11.841289523
1143,4584e21,a,9759812,66240.0,6406.0,27.089,1389.0,81749.0,310577.0,30.079,0.7258308005072361,0.13157947706366618,0.055312896278255266,0.0016102735452184938,0.05274652281556329,0.0022241903343330448,0.029991344779694448,0.0007044946760330911,5.419,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.466,0.043,0.118,0.048,0.285,0.075,0.093,0.069,0.126,0.213,11.941110006218276,,6.13,247,880.0,909.0,0.504,0.243,0.14,0.05876494023904382,0.1962151394422311,0.32270916334661354,0.42231075697211157,10.907118604,6.3302895439
1144,84cce13,b,930f257,7648.0,555.0,20.826,619.0,55756.0,45123.0,14.005,0.39545376893006806,0.02601722422646743,0.5680979992161671,0.00030147420888143025,0.003999557837826975,0.0,0.006129975580589081,0.0,10.976,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.419,0.044,0.321,0.179,0.317,,0.099,0.099,,0.256,10.48807075375827,,37.51,376,3709.0,2390.0,0.497,0.288,0.117,0.2878486055776892,0.3107569721115538,0.29083665338645415,0.11055776892430279,17.804925596,8.9674442784
1145,258c4b5,a,9cfd721,2038.0,242.0,20.231,392.0,32499.0,67038.0,24.79,0.5026702136170893,0.0,0.44996599727978237,0.0,0.0,0.0,0.047363789103128245,0.0,16.761,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.458,0.052,0.331,0.119,0.248,0.197,0.095,,,0.293,9.173515742328602,,,234,949.0,1919.0,0.498,0.221,0.228,0.16616915422885575,0.43084577114427863,0.3064676616915423,0.0965174129353234,9.8522167488,13.136288998
